@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0261,1.3589,1.1657,5.6909,-0.501,0.2973,1.4987,1.2242,5.5387,-0.2947,-0.0611,0.5476,0.74,3.549,-1.9291,1.4589,1.3697,1.1704,4.3723,0.0336,0.0879,-0.4275,0.0179,-4.864,0.2038,-0.0419,0.9522,1.5753,0.996,1.6543,1.046,0.6323,0.9067,2.4814,0.9921,2.7368,1.0942,0.3998,1.5069,0.8127,-12.5121,0.5393,-8.3031,-15.3958,0.8862,3.1291,0.838,3.5309,0.9456,0.2678,1.0275,1.6035,1.3016,1.5606,1.2668,0.8117,0.0022,2.1721,0.39,0.0359,0.4688,0.0084,0.8208,-0.1432,0.2267,0.2911,0.5395,1.2098,-0.8761,0.1191,0.1471,0.3836,0.8762,-1.0199,0.249,0.4327,0.6578,1.4321,-0.9846,1.9038,0.9102,0.4781,1.4066,0.8202,0.5831,1.9785,0.6728,0.34,1.2769,0.7952,0.6227,1.4865,0.8936,0.6012,1.3807,0.8448,0.6119,0.0026,1.6875,0.9934,0.9987,0.9976,?,?,?,?,?,SINISTRA_PANTALONI
0.0469,0.8198,0.9054,3.0762,-1.4135,-0.0971,1.011,1.0055,4.011,-1.0113,-0.08,0.1727,0.4155,1.4853,-2.2843,1.2619,0.429,0.655,2.2113,0.0588,-0.4833,-0.587,0.0372,1.2144,-0.0769,-0.0634,0.9005,2.179,1.3823,2.4198,1.5351,0.6344,0.8108,4.7479,1.9108,5.8556,2.3566,0.4025,0.8933,1.744,-13.0386,1.9523,-14.5954,-7.4762,0.6392,2.8185,0.5425,4.4097,0.8488,0.1925,0.767,2.0712,1.3912,2.7005,1.8139,0.6717,0.0009,1.8948,0.1795,0.1234,-0.2879,-0.8111,-0.0435,-0.2899,-0.1226,0.001,0.032,0.1586,?,-0.673,0.0001,0.0103,0.6953,?,-0.4621,0.0002,0.0147,0.4814,?,0.1821,0.2652,1.4565,3.1108,2.1707,0.6978,9.677,4.7121,0.4869,0.2281,0.3294,1.4443,1,1,1,0.2281,0.3294,1.4443,0.0058,1.2577,-0.9261,0.8818,-0.9507,?,?,?,?,?,SINISTRA_PANTALONI
1.3668,6.5333,2.556,16.4748,-0.2208,-0.4179,3.7032,1.9244,9.3715,-1.0235,-0.1433,2.1719,1.4738,9.1822,-0.9342,3.0753,5.0143,2.2393,13.4435,0.0069,-3.2704,-9.5396,0.4444,2.917,-0.1359,-0.0466,1.3282,1.7344,1.1415,1.3058,0.8594,0.6581,1.7642,3.008,1.3029,1.705,0.7385,0.4332,0.6287,0.6719,-32.1006,1.0689,-51.0624,-47.7732,2.9138,2.8426,0.9969,0.9756,0.3421,0.3507,1.758,1.7942,1.2255,1.0206,0.6971,0.683,0.0103,4.4212,0.2908,0.1075,0.7666,0.0017,0.0603,0.0499,-0.0146,0.0072,0.0851,0.2469,-1.8659,-0.1674,0.0052,0.0721,0.5485,?,-0.8195,0.0227,0.1507,0.9314,?,0.0872,0.0178,0.2043,1.1799,0.5646,0.4786,1.3921,0.3188,0.229,0.293,0.1726,0.5889,0,0,1,0.4501,0.2651,0.5889,0.006,1.0619,0.4798,-0.6764,-0.8734,?,?,?,?,?,SINISTRA_PANTALONI
0.1945,6.1051,2.4708,12.0517,-1.0262,-0.5766,6.3245,2.5149,11.6579,-1.4511,-0.4703,8.6528,2.9416,21.0259,-1.1233,4.0498,5.2732,2.2964,11.0934,0.046,-0.3373,-0.4136,0.048,1.2262,-0.1424,-0.1161,0.9825,0.84,1.076,0.8549,1.0952,1.281,0.9653,0.7056,1.1577,0.7309,1.1994,1.6409,0.8844,0.5487,-11.3984,0.6205,-12.8884,-20.7722,1.2505,0.6006,0.5115,0.4803,0.409,0.8515,1.0338,0.5732,1.0864,0.5545,1.0509,1.8953,0.0055,6.0969,0.1897,0.2164,-0.0726,-0.1181,-0.3406,-0.1968,0.0206,0.008,0.0893,0.2794,-1.2364,0.0911,0.0075,0.0868,0.4498,-1.4742,0.3492,0.6906,0.831,1.9817,-1.0015,0.2257,0.0589,0.2608,1.0289,0.1075,0.1045,1.0586,0.0116,0.0109,0.5765,0.1558,0.2703,0.6873,0.1262,0.1836,0.6213,0.141,0.227,0.0026,1.1015,0.7449,0.9745,0.8244,?,?,?,?,?,SINISTRA_PANTALONI
0.8205,18.9781,4.3564,21.4028,-0.644,0.9356,10.7493,3.2786,13.8812,-0.6245,-2.1486,15.6975,3.962,17.3505,-1.98,6.5987,8.0472,2.8368,12.5046,0.1156,0.8769,-0.3819,0.1243,-0.4355,0.1418,-0.3256,1.3287,1.0995,1.5357,0.8275,1.1558,1.3967,1.7655,1.209,2.3583,0.6848,1.3358,1.9507,1.5711,0.7272,-5.1304,0.4629,-3.2655,-7.0545,1.5236,2.2361,0.9208,1.4676,0.6043,0.4118,1.5419,1.2336,1.7116,0.8,1.1101,1.3875,0.0179,9.7992,-0.2671,0.4127,0.2236,-0.3722,0.3524,-0.3818,0.2602,0.0396,0.1989,0.6365,-0.0141,-0.4358,0.0201,0.1416,0.6338,?,0.0397,0.0397,0.1993,0.6883,-0.9711,-0.597,6.5533,-10.9765,1.4045,0.9984,0.7109,1.9725,0.9967,0.5053,0.0139,0.0261,1.8692,0,1.7973,0,1.0042,0.9247,0.9209,0.0037,0.8801,-0.8928,-0.4455,0.1811,?,?,?,?,?,SINISTRA_PANTALONI
0.0156,0.0123,0.1108,0.6629,-2.2769,-0.0142,0.0043,0.0654,0.3527,-1.2038,0.0031,0.0188,0.1371,0.6443,-1.0356,0.1705,0.0067,0.0821,0.4524,0.0534,-1.1007,5.0645,0.0917,-4.6012,-0.0833,0.0181,1.6945,0.8081,1.3489,0.4769,0.796,1.6691,2.8713,0.6531,1.8195,0.2275,0.6337,2.786,2.3911,1.4053,-18.06,0.5877,-7.5529,-12.8513,1.2642,0.6392,0.4233,0.5056,0.3348,0.6622,1.8798,1.029,1.4652,0.5474,0.7795,1.424,0.0002,0.2495,-0.3934,0.0801,-0.2525,-0.0884,0.0604,-0.0994,0.6382,0,0.0031,0.0119,0.9816,0.3489,0,0.0065,0.0181,0.9494,0.671,0,0.0021,0.0098,0.9855,1.8293,0.9512,0.52,0.4863,1.4724,3.0279,0.2365,2.1681,9.1681,1.8714,0.9529,0.5092,1.8099,0.9566,0.5285,0.6567,1.2112,1.8442,0.0071,1.6581,-0.9074,-0.9002,0.6935,?,?,?,?,?,SINISTRA_PANTALONI
0.1173,0.7154,0.8458,4.4193,-0.5664,-0.0854,0.1561,0.3951,1.9648,-0.6897,0.0134,0.2813,0.5303,2.887,-0.8503,0.9451,0.2807,0.5298,2.9053,0.032,-1.3742,8.7749,0.1241,-6.3854,-0.0903,0.0141,2.141,1.5949,1.5964,0.7449,0.7457,1.001,4.5838,2.5437,2.5486,0.5549,0.556,1.002,1.9927,1.2045,-16.6356,0.6045,-8.3483,-13.8107,2.4262,1.8081,0.94,0.7452,0.3874,0.5199,2.2493,1.5308,1.5211,0.6806,0.6763,0.9937,0.001,1.3668,0.5207,-0.0652,0.2757,-0.146,0.2712,-0.1499,-0.1273,0.001,0.031,0.2022,?,-0.7111,0.0001,0.01,0.724,?,-0.5055,0.0002,0.0133,0.5342,?,0.179,0.2518,1.4068,3.0932,2.3259,0.7519,9.568,5.41,0.5654,0.2793,0.3785,1.3553,1,1,1,0.2793,0.3785,1.3553,0.0063,1.3438,-0.9102,0.4463,-0.6183,?,?,?,?,?,SINISTRA_PANTALONI
0.0167,0.0033,0.0574,0.3279,-1.0481,-0.0229,0.0027,0.0521,0.2669,-1.0265,0.021,0.0051,0.0711,0.3333,-0.7325,0.1033,0.0016,0.0405,0.2206,0.0602,-0.7296,0.7971,0.1618,-1.0926,-0.2218,0.203,1.1031,0.8078,1.4169,0.7323,1.2845,1.7539,1.2169,0.6526,2.0076,0.5363,1.6499,3.0763,1.2411,1.1906,-11.8799,0.9593,-9.5717,-9.978,1.2157,0.8321,0.6819,0.6845,0.5609,0.8195,1.2286,0.9837,1.486,0.8007,1.2095,1.5106,0.0002,0.1567,-0.4267,0.1448,0.133,-0.1978,-0.1399,0.3004,-0.6217,0,0.0018,0.6252,?,-0.3649,0,0.0008,0.3659,?,-0.6918,0,0.001,0.6937,?,1.7038,0.8986,0.5274,2.1118,1.768,0.8372,4.4596,3.1257,0.7009,1.7084,0.9011,0.5275,1,1,1,1.7084,0.9011,0.5275,0.007,1.6783,-0.6632,-0.9944,0.63,?,?,?,?,?,SINISTRA_PANTALONI
0.152,1.1127,1.0549,5.4439,-0.4909,-0.1133,0.7166,0.8465,3.8492,-0.621,-0.1848,0.0872,0.2954,1.8746,-3.3147,1.1523,0.6589,0.8117,3.6492,0.0509,-1.3408,-0.8222,0.1319,0.6132,-0.0984,-0.1604,1.2462,3.5713,1.2996,2.8659,1.0429,0.3639,1.5529,12.7543,1.6889,8.2131,1.0876,0.1324,1.2156,1.2447,-9.1625,1.024,-7.5376,-7.3611,1.5377,8.4042,0.9497,5.4655,0.6176,0.113,1.4143,2.904,1.4918,2.0534,1.0548,0.5137,0.0018,1.6693,0.562,-0.402,0.6986,-0.3881,0.5264,-0.3593,0.672,0.0001,0.0073,0.0323,0.9531,0.2704,0.0002,0.0126,0.0504,0.8243,0.6766,0,0.0062,0.0219,0.9683,2.485,0.9933,0.3997,0.5811,1.1716,2.0161,0.3377,1.3726,4.0648,2.7726,0.9799,0.3534,2.3981,0.9956,0.4151,0.6409,1.4727,2.2979,0.0068,1.619,0.1321,-0.8712,-0.4935,?,?,?,?,?,SINISTRA_PANTALONI
-0.3275,3.667,1.9149,8.4119,-0.5617,-0.0724,2.0524,1.4326,5.4896,-0.712,-0.1363,0.7556,0.8692,3.9266,-1.5665,2.4285,0.7085,0.8417,4.7319,0.2108,4.5212,2.4022,-0.1349,0.5313,-0.0298,-0.0561,1.3367,2.203,2.275,1.6481,1.702,1.0327,1.7867,4.8532,5.1754,2.7164,2.8967,1.0664,1.3252,1.2624,-2.3933,0.9526,-1.806,-1.8958,1.6798,3.5206,0.8983,2.0958,0.5348,0.2552,1.5323,2.1423,1.7777,1.3981,1.1601,0.8298,0.0026,3.7265,-0.1004,-0.2244,0.0703,-0.7771,0.4429,-0.3377,-0.0956,0.0028,0.0524,0.1943,-3.8506,-0.7247,0.0002,0.0146,0.7535,?,-0.4292,0.0015,0.0389,0.4726,?,0.1319,0.2227,1.6886,3.5855,1.3496,0.3764,12.8558,1.8214,0.1417,0.2047,0.3263,1.5942,0,0,1,0.2578,0.4111,1.5942,0.0061,1.2524,-0.7848,0.6985,-0.2334,?,?,?,?,?,SINISTRA_PANTALONI
0.4685,0.7841,0.8855,5.9583,-0.3442,-0.092,0.9775,0.9887,6.3192,-1.355,0.062,1.2197,1.1044,16.3705,-0.7345,1.2458,1.661,1.2888,10.5009,0.0052,-5.0897,7.5588,0.376,-1.4851,-0.0739,0.0497,0.8957,0.8018,0.6871,0.8952,0.7671,0.8569,0.8022,0.6429,0.4721,0.8014,0.5885,0.7343,0.4196,0.2201,-27.693,0.5245,-66.0001,-125.8412,1.652,0.4697,0.4199,0.2843,0.2542,0.8941,0.9429,0.364,0.5674,0.386,0.6018,1.559,0.0034,1.7879,0.3326,0.4523,0.4308,0.2082,-0.1174,0.1873,-0.4071,0.0001,0.0115,0.4351,?,0.5526,0.0001,0.0074,0.04,0.9297,-0.4914,0.0019,0.043,0.5293,?,-0.7366,0.8284,-1.1245,1.557,0.2681,0.1722,2.4244,0.0719,0.0296,-0.8222,0.822,-0.9997,0,1,0,10.8691,0.822,0.0756,0.0059,1.451,0.479,-0.3725,0.2474,?,?,?,?,?,SINISTRA_PANTALONI
-1.5429,11.9456,3.4562,15.2273,-4.3421,-1.2641,5.1168,2.262,9.3335,-0.8605,0.154,4.7773,2.1857,9.1843,-0.7587,4.1263,8.8157,2.9691,12.9484,0.0276,1.2205,-10.0212,-0.3739,-8.2106,-0.3064,0.0373,1.5279,1.5813,1.1641,1.0349,0.7619,0.7361,2.3346,2.5005,1.355,1.0711,0.5804,0.5419,2.8672,3.1239,-33.659,1.0895,-11.7394,-10.7747,0.5682,0.5458,0.2141,0.9606,0.3767,0.3922,1.6315,1.658,1.176,1.0162,0.7208,0.7093,0.0141,6.1811,0.4583,-0.3634,-0.8697,-0.1633,-0.3403,0.4502,0.1992,0.0425,0.2063,0.657,-0.9559,0.2032,0.0161,0.1271,0.3823,0.2233,0.4049,0.0081,0.0899,0.3985,0.1351,0.9801,0.4918,0.5018,1.6231,2.2953,1.4142,2.6344,5.2684,1.9998,-2.921,-5.1574,1.7656,0.6824,0.729,1.0684,1.7183,1.6487,0.9595,0.0035,0.8864,-0.9677,0.9061,-0.8334,?,?,?,?,?,SINISTRA_PANTALONI
1.3275,2.9913,1.7295,9.5749,-0.5857,-0.6904,3.4471,1.8566,9.2447,-1.9325,-0.3539,1.518,1.2321,8.5738,-1.4596,2.3276,4.9029,2.2142,8.1383,0.0061,-1.9227,-3.7507,0.5703,1.9507,-0.2966,-0.1521,0.9315,1.4038,0.7811,1.5069,0.8385,0.5564,0.8678,1.9706,0.6101,2.2709,0.7031,0.3096,0.5805,0.6951,-71.0635,1.1974,-122.4104,-102.2336,1.9153,1.7322,0.7374,0.9044,0.385,0.4257,1.0357,1.1168,1.1765,1.0783,1.136,1.0535,0.0108,3.4858,-0.2503,-0.5078,0.6948,0.0863,-0.6868,-0.3276,-0.5238,0.0019,0.0439,0.5744,?,0.439,0.0007,0.0261,0.1177,0.7756,-0.4654,0.0024,0.0491,0.5352,?,-1.1933,1.1254,-0.9431,1.6802,0.8948,0.5326,2.8229,0.8008,0.2837,-1.4127,1.0733,-0.7598,0,1,0,4.8826,1.0733,0.2198,0.0058,1.4282,0.969,0.7829,0.7334,?,?,?,?,?,SINISTRA_PANTALONI
-1.0451,5.9951,2.4485,17.4771,-1.2606,-1.4445,3.443,1.8555,8.1242,-1.5228,-0.1465,3.9132,1.9782,13.0102,-0.9989,3.6031,3.5691,1.8892,9.8056,0.0579,0.7235,7.133,-0.2901,9.8586,-0.4009,-0.0407,1.3196,1.2377,1.296,0.938,0.9822,1.0471,1.7413,1.532,1.6797,0.8798,0.9647,1.0964,1.9874,1.499,-16.183,0.7543,-8.1429,-10.7959,2.4008,1.1879,0.7428,0.4948,0.3094,0.6254,2.1512,1.3433,1.7823,0.6244,0.8285,1.3268,0.0125,5.482,0.1118,0.3068,-0.2685,0.0103,-0.4607,-0.2376,0.032,0.0445,0.211,0.7946,-1.5347,0.2326,0.0038,0.0619,0.2865,0.3026,0.5212,0.016,0.1267,0.4912,0.2924,0.1377,0.0615,0.4464,3.4105,1.6656,0.4884,11.6316,2.7741,0.2385,-3.8711,-2.3708,0.6124,0.7632,0.4516,0.5917,2.774,1.6177,0.5831,0.004,0.9139,-0.793,-0.115,0.009,?,?,?,?,?,SINISTRA_PANTALONI
-1.7523,13.4273,3.6643,14.3972,-3.7013,-0.5205,8.8878,2.9812,12.9942,-1.1687,-0.5899,9.2843,3.047,11.196,-1.4052,5.3477,6.6906,2.5866,10.7406,0.0742,3.3666,2.9704,-0.3277,0.8823,-0.0973,-0.1103,1.2291,1.2026,1.4166,0.9784,1.1526,1.178,1.5107,1.4462,2.0069,0.9573,1.3284,1.3877,1.6187,1.7329,-13.1684,1.0705,-8.1353,-7.5993,0.5111,0.6579,0.264,1.2872,0.5165,0.4012,1.108,1.2859,1.3404,1.1606,1.2098,1.0424,0.0135,7.6814,0.1911,-0.0172,-0.7554,0.5312,-0.254,-0.1772,0.2758,0.0189,0.1375,0.397,0.3009,-0.143,0.0216,0.1469,0.4413,-1.2732,-0.7949,0.0009,0.0307,0.8711,?,-1.9292,-0.347,0.1799,0.9363,4.4864,4.7916,0.8766,20.1278,22.9599,-0.6913,-0.1961,0.2837,2.9253,0,0,0.8997,0.4558,0.5066,0.006,1.2681,0.9011,0.1463,-0.2875,?,?,?,?,?,SINISTRA_PANTALONI
-1.5086,7.2504,2.6927,14.9435,-1.6361,-1.0745,4.7117,2.1706,12.0412,-1.1708,-0.2525,8.6146,2.9351,12.3543,-1.1381,4.3899,4.8002,2.1909,10.1906,0.053,1.404,5.9756,-0.3437,4.256,-0.2448,-0.0575,1.2405,0.9174,1.229,0.7396,0.9907,1.3396,1.5388,0.8416,1.5104,0.5469,0.9816,1.7946,1.4281,1.4104,-16.2504,0.9876,-11.3787,-11.522,1.022,0.9811,0.5268,0.96,0.5155,0.5369,1.241,1.2096,1.4664,0.9747,1.1816,1.2123,0.0131,6.6246,0.3817,-0.4697,-0.6402,0.1977,-0.3183,0.1491,-0.0724,0.0264,0.1624,0.4186,-5.6504,0.3115,0.0058,0.0759,0.3282,0.2873,0.8543,0.0063,0.0796,0.3155,0.6547,-0.2325,-0.0847,0.3646,2.139,2.0403,0.9538,4.5754,4.1627,0.9098,-2.6876,-0.5943,0.2211,0.1367,0.0689,0.5039,1.2754,1.3266,1.0401,0.0064,1.2969,-0.2876,0.868,0.1941,?,?,?,?,?,SINISTRA_PANTALONI
0.9362,6.9386,2.6341,17.4313,-0.414,-0.0034,2.939,1.7144,7.5282,-0.9451,0.2248,9.8717,3.1419,13.7587,-0.7218,4.252,2.5965,1.6114,12.3651,0.0392,-279.1325,4.1644,0.2202,-0.0149,-0.0008,0.0529,1.5365,0.8384,1.6347,0.5456,1.0639,1.9498,2.3608,0.7029,2.6722,0.2977,1.1319,3.8019,1.3952,0.8848,-10.1231,0.6342,-7.2556,-11.441,3.1852,1.5427,0.9579,0.4844,0.3007,0.6209,2.3155,1.2669,1.4097,0.5472,0.6088,1.1127,0.0067,6.2715,0.1471,0.438,0.4975,0.1782,0.3766,0.349,-0.4452,0.0107,0.1033,0.5866,?,0.4486,0.0028,0.0525,0.1734,0.6841,0.4937,0.0093,0.0964,0.3121,0.5045,-0.9925,-0.9018,0.9087,1.9683,1.0714,0.5444,3.8741,1.148,0.2963,-1.562,-1.8458,1.1817,0,0,0.8714,3.3825,1.8792,0.5556,0.0056,1.3874,-0.881,0.8369,-0.9546,?,?,?,?,?,SINISTRA_PANTALONI
